,process_start,boiling_stop,stretch_stop,floppiness,flostard,flüber,lard,flubberiness
548,2018-08-03 17:02:00,2018-08-03 19:04:00,2018-08-03 19:33:00,low,1.1270494567401108,21.017035874857385,19274.211919880323,603477.7477842205
549,2018-08-03 20:20:00,2018-08-03 22:27:00,2018-08-03 22:53:00,medium,1.090947545584809,19.957880027837827,21047.74589745688,609515.8888087814
550,2018-08-04 01:52:00,2018-08-04 03:55:00,2018-08-04 04:19:00,low,0.2837154369133865,21.64640445332083,19104.496828716496,537614.669448505
551,2018-08-04 03:33:00,2018-08-04 05:33:00,2018-08-04 05:55:00,medium,0.104648187979094,20.359551202548044,20109.941109366424,539572.2078365384
552,2018-08-04 05:49:00,2018-08-04 07:53:00,2018-08-04 08:21:00,high,0.5150961842400544,19.67465856377959,20182.41016850464,609007.0172263851
553,2018-08-04 08:26:00,2018-08-04 10:35:00,2018-08-04 10:57:00,high,0.09309845783541859,17.699608236050707,19902.452433675,647251.8780958925
554,2018-08-04 09:11:00,2018-08-04 11:12:00,2018-08-04 11:36:00,low,0.015188035872585512,20.78177859855555,22192.96044708587,437030.2761525266
555,2018-08-04 09:35:00,2018-08-04 11:35:00,2018-08-04 11:57:00,medium,3.3272885041289784,19.322201061874658,19624.821244432227,713492.521165713
556,2018-08-04 12:13:00,2018-08-04 14:19:00,2018-08-04 14:41:00,high,0.017901023563764065,19.86483196424638,19819.678443849556,535911.2171699756
557,2018-08-04 14:32:00,2018-08-04 16:34:00,2018-08-04 16:58:00,medium,0.016207023210133082,20.001914297983703,20017.56347636958,524458.8838461629
558,2018-08-05 00:13:00,2018-08-05 02:20:00,2018-08-05 02:46:00,medium,0.09832027552814053,18.948195137078066,20491.23886987285,587001.8701154082
559,2018-08-05 01:34:00,2018-08-05 03:40:00,2018-08-05 04:03:00,high,1.2147708623931035,20.515122660484383,19057.6283330231,629956.7604960593
560,2018-08-05 02:38:00,2018-08-05 04:41:00,2018-08-05 05:06:00,low,1.969394020163853,19.34547319190953,20085.276928761166,678437.7034989907
561,2018-08-05 02:44:00,2018-08-05 04:46:00,2018-08-05 05:06:00,high,2.0146570197056386,21.44073144107263,20958.71164163903,578076.9753249192
562,2018-08-05 03:02:00,2018-08-05 05:08:00,2018-08-05 05:34:00,low,0.06343366151623551,22.304898331713176,21246.206623562746,420519.36439954524
563,2018-08-05 04:39:00,2018-08-05 06:47:00,2018-08-05 07:12:00,medium,0.9101255371162412,19.735551340265623,19611.269703284503,637979.1896764225
564,2018-08-05 04:56:00,2018-08-05 06:57:00,2018-08-05 07:19:00,low,0.8038391145009087,20.82615344593208,19955.972828185204,583459.3877159499
565,2018-08-05 06:35:00,2018-08-05 08:41:00,2018-08-05 09:01:00,high,1.651098178503348,19.942032241155303,19179.090432576388,662382.4772451068
566,2018-08-05 08:34:00,2018-08-05 10:42:00,2018-08-05 11:02:00,low,1.4173357983141885,19.50969101275545,20401.861557453336,651132.548386635
567,2018-08-05 16:10:00,2018-08-05 18:13:00,2018-08-05 18:34:00,low,0.5050446854406003,19.908555415834435,19470.456919870277,613164.7935226312
568,2018-08-05 18:42:00,2018-08-05 20:49:00,2018-08-05 21:13:00,medium,0.6593227228278071,20.887572242253803,20296.69320078084,566452.0148630189
569,2018-08-05 18:53:00,2018-08-05 20:53:00,2018-08-05 21:16:00,high,0.31428066920659514,20.674839385201672,19515.479916192457,568114.0614856858
570,2018-08-05 19:16:00,2018-08-05 21:22:00,2018-08-05 21:48:00,low,0.9582763617133355,19.02648207643802,19200.19375787619,674668.1747122925
571,2018-08-05 19:41:00,2018-08-05 21:44:00,2018-08-05 22:07:00,high,1.0366336892347552,19.646189936238585,19536.43808513888,647872.4420310034
572,2018-08-05 23:41:00,2018-08-06 01:45:00,2018-08-06 02:14:00,low,0.6551989010739844,21.067609113928338,20777.960162914496,548440.4758334917
573,2018-08-06 00:51:00,2018-08-06 02:54:00,2018-08-06 03:20:00,high,2.583511290990828,21.08120745400298,19559.486148289936,632805.157692627
574,2018-08-06 01:07:00,2018-08-06 03:10:00,2018-08-06 03:37:00,low,1.1832600617222153,19.31762598517154,19207.251335206354,671685.5462337022
575,2018-08-06 01:17:00,2018-08-06 03:19:00,2018-08-06 03:44:00,high,1.4731774022084811,20.7618486446985,20577.29375933746,598646.5064699529
576,2018-08-06 06:49:00,2018-08-06 08:57:00,2018-08-06 09:22:00,high,0.36558053967701526,20.717973084024315,17545.889683281086,614616.0410043332
577,2018-08-06 07:03:00,2018-08-06 09:04:00,2018-08-06 09:27:00,low,1.2302742245084959,18.856630650586816,19970.09349851375,678397.7995720409
578,2018-08-06 07:28:00,2018-08-06 09:34:00,2018-08-06 09:55:00,medium,0.2935324337792375,18.891430477076106,18945.519223791365,646137.822765946
579,2018-08-06 09:01:00,2018-08-06 11:07:00,2018-08-06 11:28:00,high,3.886631068106372,21.03999839410938,21673.07405267321,618785.0003013542
580,2018-08-06 11:45:00,2018-08-06 13:48:00,2018-08-06 14:16:00,high,0.37811236888601407,20.367955306774405,19952.696311747193,576108.0634968644
581,2018-08-06 11:56:00,2018-08-06 14:00:00,2018-08-06 14:27:00,high,1.3030374870798926,19.561892804741653,19859.454047561834,654851.2036059886
582,2018-08-06 12:47:00,2018-08-06 14:52:00,2018-08-06 15:15:00,high,0.01043370537919821,21.750027848387525,22546.658211406982,379486.21281052486
583,2018-08-06 15:04:00,2018-08-06 17:13:00,2018-08-06 17:37:00,low,0.20940062644834892,19.43857057046319,18892.152874195704,617922.2130901344
584,2018-08-06 16:24:00,2018-08-06 18:32:00,2018-08-06 18:52:00,medium,0.036582509282705115,19.51299383625872,20291.565323146246,549592.3911080627
585,2018-08-06 19:20:00,2018-08-06 21:29:00,2018-08-06 21:56:00,low,0.35558050821623,20.71560692658879,20779.27390661677,542096.1608684164
586,2018-08-06 20:44:00,2018-08-06 22:51:00,2018-08-06 23:13:00,medium,0.2886590163840274,21.04058042743765,22647.908701910044,478921.74050813296
587,2018-08-07 05:25:00,2018-08-07 07:30:00,2018-08-07 07:52:00,high,0.05743205486010842,18.798784893982553,20834.920783925205,575138.1525211869
588,2018-08-07 05:32:00,2018-08-07 07:32:00,2018-08-07 07:52:00,low,0.6886249530658733,19.4741768123737,18585.216270604204,656941.9927354781
589,2018-08-07 06:29:00,2018-08-07 08:31:00,2018-08-07 08:56:00,low,0.18680369615715983,22.48112071218568,19914.089234695304,473656.70780413377
590,2018-08-07 08:54:00,2018-08-07 10:59:00,2018-08-07 11:27:00,medium,2.2902765185257334,17.931428101825723,19870.915320431188,745216.305178788
591,2018-08-07 13:16:00,2018-08-07 15:18:00,2018-08-07 15:42:00,high,1.8339928205297507,19.53991246363735,21812.25520560318,638298.7096615933
592,2018-08-07 13:29:00,2018-08-07 15:38:00,2018-08-07 16:05:00,low,1.7623092621464562,20.24117408368592,20791.967593190268,624512.3819067794
593,2018-08-07 16:04:00,2018-08-07 18:12:00,2018-08-07 18:34:00,high,0.6571650204063009,20.482805159598104,20400.755117576246,580509.9914366965
594,2018-08-07 18:01:00,2018-08-07 20:10:00,2018-08-07 20:37:00,medium,2.322052547304242,20.595472522156843,21358.926984850754,613441.7556447749
595,2018-08-07 21:22:00,2018-08-07 23:23:00,2018-08-07 23:52:00,high,0.267910014228512,18.82963651892327,18842.113147848704,648027.7963153309
596,2018-08-07 21:43:00,2018-08-07 23:50:00,2018-08-08 00:16:00,medium,0.3529526097684414,20.984880298649962,20821.529321091624,529745.6515990295
597,2018-08-07 22:07:00,2018-08-08 00:16:00,2018-08-08 00:44:00,medium,0.4062970960303178,19.080570610806806,19726.53079680054,633670.3969454
598,2018-08-07 23:06:00,2018-08-08 01:07:00,2018-08-08 01:33:00,medium,2.0903883500204588,20.999620612951098,19743.751077751374,621904.7873880778
599,2018-08-07 23:45:00,2018-08-08 01:51:00,2018-08-08 02:16:00,high,0.3090156835607151,19.83935996891362,22571.28759394355,536888.7579500034
600,2018-08-08 00:09:00,2018-08-08 02:12:00,2018-08-08 02:38:00,low,0.6434031053736637,19.723007696190642,19408.624080330705,629686.1379089955
601,2018-08-08 02:36:00,2018-08-08 04:37:00,2018-08-08 05:05:00,medium,0.8272550705157764,19.95397197458282,19927.119265386205,619748.7370969247
602,2018-08-08 06:44:00,2018-08-08 08:48:00,2018-08-08 09:14:00,medium,0.6291123477153059,19.506618157377094,20808.298577636575,610830.4977988057
603,2018-08-08 09:51:00,2018-08-08 11:59:00,2018-08-08 12:22:00,medium,1.238333110860196,19.570062965824064,21273.256288090088,627311.222988815
604,2018-08-08 12:53:00,2018-08-08 14:57:00,2018-08-08 15:18:00,high,0.47128672498753027,20.593418975627337,20922.41937921219,553169.2036098449
605,2018-08-08 13:33:00,2018-08-08 15:42:00,2018-08-08 16:10:00,high,0.9664067124856751,17.97291493036032,18353.58636141064,727968.2135018992
606,2018-08-08 14:55:00,2018-08-08 17:00:00,2018-08-08 17:26:00,medium,1.3998366150249049,20.126812193314294,19581.516140381107,640781.6878645935
607,2018-08-08 15:03:00,2018-08-08 17:11:00,2018-08-08 17:33:00,low,2.4920917114419585,19.517319118426173,21221.68188168864,665239.7674804189
608,2018-08-08 17:01:00,2018-08-08 19:09:00,2018-08-08 19:33:00,low,0.29734850285168096,19.330063948162845,20915.079531188472,591169.6319882585
609,2018-08-08 17:01:00,2018-08-08 19:04:00,2018-08-08 19:31:00,low,0.10775211048074201,19.72687648449176,19475.48283685868,579402.8477678623
610,2018-08-08 18:15:00,2018-08-08 20:18:00,2018-08-08 20:40:00,low,6.150592474947958,19.46057945864488,18923.755586922263,754028.0858203728
611,2018-08-08 18:37:00,2018-08-08 20:46:00,2018-08-08 21:11:00,low,0.6858097623684886,18.76978734417295,20131.306518195917,656247.4888907111
612,2018-08-08 19:11:00,2018-08-08 21:17:00,2018-08-08 21:39:00,medium,3.7647253779882632,17.65587191789799,19451.695652477145,787358.2086016588
613,2018-08-08 20:13:00,2018-08-08 22:16:00,2018-08-08 22:37:00,high,2.823773083284694,19.9704688923285,19816.044931953787,676279.2732645782
614,2018-08-08 21:44:00,2018-08-08 23:45:00,2018-08-09 00:13:00,high,0.5543384825979919,19.750295602818415,19993.56148676485,612154.1505367949
615,2018-08-08 21:57:00,2018-08-08 23:57:00,2018-08-09 00:23:00,high,0.49070707301496735,19.91112417365652,18592.60060429026,629829.2106703484
616,2018-08-08 22:44:00,2018-08-09 00:49:00,2018-08-09 01:14:00,medium,0.5865242599245484,20.250993225437675,18773.169338723368,619181.0670448293
617,2018-08-08 23:21:00,2018-08-09 01:27:00,2018-08-09 01:49:00,medium,0.6577827909577384,21.307857701879655,21247.61001048315,528078.7800936025
618,2018-08-09 01:12:00,2018-08-09 03:21:00,2018-08-09 03:45:00,medium,0.9876491578204316,20.942452159779027,19103.26288084626,604717.3673943131
619,2018-08-09 04:20:00,2018-08-09 06:25:00,2018-08-09 06:52:00,low,0.3051390975326999,19.277428630696384,18581.658081943253,639837.5082872887
620,2018-08-09 06:46:00,2018-08-09 08:51:00,2018-08-09 09:12:00,high,4.27530575998618,19.045753683919504,19306.052929374044,742835.5896559198
621,2018-08-09 09:25:00,2018-08-09 11:31:00,2018-08-09 11:55:00,low,0.0423578809727481,19.29970694019937,18993.219525672554,589022.5540225711
622,2018-08-09 10:50:00,2018-08-09 12:59:00,2018-08-09 13:24:00,high,0.136377582744333,19.292465314518267,19845.943924618117,593752.7737810633
623,2018-08-09 11:17:00,2018-08-09 13:19:00,2018-08-09 13:43:00,high,0.9752035518819233,19.482980494904904,21650.00939950855,613740.7631273419
624,2018-08-09 19:39:00,2018-08-09 21:39:00,2018-08-09 22:00:00,high,2.0624269274293985,20.90389964194658,19012.508775983788,639018.1373143968
625,2018-08-09 19:49:00,2018-08-09 21:57:00,2018-08-09 22:20:00,medium,4.908025911222761,20.378395739394783,18910.112407424964,706077.9656015341
626,2018-08-09 19:53:00,2018-08-09 21:56:00,2018-08-09 22:19:00,high,0.6860965280061978,18.532784771114528,21190.89644044873,647924.6280239082
627,2018-08-09 20:58:00,2018-08-09 23:00:00,2018-08-09 23:28:00,low,2.309018308718423,20.789822377234877,20315.63598545098,624366.7826620751
628,2018-08-09 22:57:00,2018-08-10 01:05:00,2018-08-10 01:29:00,medium,1.204817641633679,20.722442237725208,19509.666502745382,612709.8614770267
629,2018-08-10 00:24:00,2018-08-10 02:30:00,2018-08-10 02:58:00,medium,0.220347990423508,20.556873817393388,20386.313335147126,543450.6566415718
630,2018-08-10 02:15:00,2018-08-10 04:17:00,2018-08-10 04:43:00,high,2.5886657872449716,20.621738741087768,19338.8323553261,654747.8014056414
631,2018-08-10 08:26:00,2018-08-10 10:34:00,2018-08-10 10:59:00,high,0.09506113597281834,19.417693429203137,21180.022160159257,552477.2488000416
632,2018-08-10 08:43:00,2018-08-10 10:52:00,2018-08-10 11:18:00,high,0.545407885013241,22.106159769490393,21017.354319879145,493093.7311053461
633,2018-08-10 10:34:00,2018-08-10 12:41:00,2018-08-10 13:07:00,low,1.6038260041669232,19.323754774007032,21458.90965520017,646797.4291802698
634,2018-08-10 14:20:00,2018-08-10 16:29:00,2018-08-10 16:51:00,medium,1.0711937434726462,20.653643807462426,18498.192621228336,631001.5561706427
635,2018-08-10 16:33:00,2018-08-10 18:40:00,2018-08-10 19:08:00,low,2.272548222957025,20.279022825337215,18074.403863723506,683917.87575476
636,2018-08-10 17:27:00,2018-08-10 19:34:00,2018-08-10 19:55:00,high,0.2023514848465827,21.00436214232796,20625.826263864634,517348.5476401758
637,2018-08-10 23:02:00,2018-08-11 01:06:00,2018-08-11 01:30:00,low,0.8719142685272027,20.685548911997532,20534.52300911311,580230.0237742208
638,2018-08-11 01:09:00,2018-08-11 03:09:00,2018-08-11 03:37:00,low,0.44029871168165147,19.826377890563506,20119.32902853691,598977.3206657448
639,2018-08-11 01:14:00,2018-08-11 03:19:00,2018-08-11 03:48:00,high,0.39149636980519353,20.867081375789937,20855.07036366422,537199.7099444653
640,2018-08-11 01:56:00,2018-08-11 04:02:00,2018-08-11 04:28:00,medium,0.5039644923077315,20.588044960349443,20410.265211875587,566715.0085915597
641,2018-08-11 05:22:00,2018-08-11 07:22:00,2018-08-11 07:48:00,medium,3.7318881663054877,20.22407888736364,20803.32617527245,665548.8988491085
642,2018-08-11 05:38:00,2018-08-11 07:47:00,2018-08-11 08:12:00,medium,1.728476469810717,18.945870466155764,20449.293324417704,682488.284768941
643,2018-08-11 07:05:00,2018-08-11 09:08:00,2018-08-11 09:33:00,medium,0.6033431837504467,18.662659513398857,19484.90457957711,667073.506118906
644,2018-08-11 08:02:00,2018-08-11 10:04:00,2018-08-11 10:28:00,medium,0.5315018875824645,18.471641017520902,19074.289344915207,677246.4458304849
645,2018-08-11 09:32:00,2018-08-11 11:32:00,2018-08-11 11:56:00,medium,0.8466534637438923,19.96329196075024,20793.501340926254,603540.1659565667
646,2018-08-11 10:18:00,2018-08-11 12:20:00,2018-08-11 12:44:00,medium,0.6318009645161327,19.78808342255056,19959.732339026992,615803.5871398197
647,2018-08-11 12:26:00,2018-08-11 14:30:00,2018-08-11 14:59:00,high,0.43741268656825716,19.795140180951833,19530.991447906214,611862.9904223129
648,2018-08-11 12:31:00,2018-08-11 14:37:00,2018-08-11 15:06:00,high,1.8898273073135397,18.544246923184843,20388.88314778667,704050.5206178713
649,2018-08-11 13:57:00,2018-08-11 16:01:00,2018-08-11 16:21:00,high,1.4459362846036945,18.778271697954587,21728.53528487757,660759.9766684447
650,2018-08-11 14:38:00,2018-08-11 16:45:00,2018-08-11 17:13:00,high,0.422116785402806,18.066548160239638,18819.99983793769,689754.6127616666
651,2018-08-11 16:11:00,2018-08-11 18:15:00,2018-08-11 18:35:00,medium,0.6544507489655754,19.820148693834145,17621.27645592292,661215.9923735377
652,2018-08-11 16:19:00,2018-08-11 18:23:00,2018-08-11 18:43:00,low,0.5752051596965226,21.526885877207025,20908.332261499938,521633.93990202853
653,2018-08-11 16:48:00,2018-08-11 18:49:00,2018-08-11 19:12:00,low,1.1077588811655656,19.80761524441289,19703.827368771348,641152.1789689842
654,2018-08-11 17:41:00,2018-08-11 19:42:00,2018-08-11 20:02:00,high,0.7511979046978355,19.536745547659102,18747.259100434607,654586.9626273507
655,2018-08-11 20:11:00,2018-08-11 22:20:00,2018-08-11 22:48:00,medium,4.095080784125842,19.492288212917217,19989.399875335832,713362.17750871
656,2018-08-12 00:02:00,2018-08-12 02:07:00,2018-08-12 02:30:00,low,1.837937338774662,20.610891149282466,19769.683429248686,630543.7838816929
657,2018-08-12 02:21:00,2018-08-12 04:25:00,2018-08-12 04:52:00,medium,0.508972628660861,19.906398523687603,21371.571111361267,575441.9836805675
658,2018-08-12 05:48:00,2018-08-12 07:54:00,2018-08-12 08:18:00,high,0.4261209586491945,19.785257145968558,19418.88280600585,613652.9187126692
659,2018-08-12 07:06:00,2018-08-12 09:06:00,2018-08-12 09:27:00,high,1.0257810015409166,22.153965163957697,19735.42866647926,545421.4516644323
660,2018-08-12 08:24:00,2018-08-12 10:27:00,2018-08-12 10:49:00,medium,0.6522417302195628,20.477641899022842,19618.088133348912,596648.8019147904
661,2018-08-12 12:19:00,2018-08-12 14:21:00,2018-08-12 14:46:00,high,0.542081895367611,20.415044181081086,20081.110876412607,583113.4348429666
662,2018-08-12 13:02:00,2018-08-12 15:06:00,2018-08-12 15:26:00,low,1.607263527035715,18.57653153635869,20570.320058721438,692182.2021830532
663,2018-08-12 13:31:00,2018-08-12 15:33:00,2018-08-12 15:59:00,low,2.040450024979341,20.502186785866343,19582.195249177417,643248.6485417917
664,2018-08-12 16:56:00,2018-08-12 19:01:00,2018-08-12 19:26:00,low,1.7996351602856466,21.452374079295268,20935.062987823607,572474.27470828
665,2018-08-12 16:59:00,2018-08-12 19:02:00,2018-08-12 19:29:00,low,0.9309919910610217,20.152207873049598,19896.350636275223,617059.6517934419
666,2018-08-12 18:14:00,2018-08-12 20:15:00,2018-08-12 20:38:00,high,0.4385621643756391,18.230271974349574,20827.15801987821,650698.3139363202
667,2018-08-12 21:58:00,2018-08-13 00:01:00,2018-08-13 00:26:00,medium,1.8084690166321762,19.161745840789713,20692.195311081832,671946.5379659627
668,2018-08-12 22:12:00,2018-08-13 00:12:00,2018-08-13 00:37:00,high,0.46487487856880255,20.03320072990121,19263.873261147663,609937.3908816018
669,2018-08-13 01:39:00,2018-08-13 03:40:00,2018-08-13 04:07:00,low,0.3111753384069029,20.197677778068083,20103.479662875845,573798.7457465036
670,2018-08-13 07:27:00,2018-08-13 09:33:00,2018-08-13 09:57:00,high,0.4184149757261907,19.355662671834438,20081.037649949398,616924.5529875836
671,2018-08-13 07:41:00,2018-08-13 09:45:00,2018-08-13 10:10:00,medium,1.4448348551233041,19.329676922880516,19532.72051788571,673990.5247847469
672,2018-08-13 13:44:00,2018-08-13 15:52:00,2018-08-13 16:19:00,low,3.563558639006883,19.906490580676717,20952.4993993059,673652.4836753731
673,2018-08-13 14:20:00,2018-08-13 16:28:00,2018-08-13 16:56:00,medium,0.09990792069271798,20.250746096820663,20028.944389815508,544881.8553926903
674,2018-08-13 18:52:00,2018-08-13 21:01:00,2018-08-13 21:23:00,high,1.09121366001721,19.8867901588627,21203.394185658395,609599.7443199804
675,2018-08-13 18:58:00,2018-08-13 21:06:00,2018-08-13 21:33:00,medium,1.4977735783857462,19.67475761595908,19051.436551979044,670618.931712994
676,2018-08-14 06:28:00,2018-08-14 08:37:00,2018-08-14 09:06:00,low,0.69162060158411,19.796224165192505,21155.025298477558,595746.6640527062
677,2018-08-14 07:36:00,2018-08-14 09:36:00,2018-08-14 09:58:00,high,1.0585311027910613,20.488201183103882,19476.966095312117,617155.6683779901
678,2018-08-14 12:55:00,2018-08-14 14:57:00,2018-08-14 15:25:00,high,0.7551755611186882,21.028953102631444,19896.310362049942,574436.9734026911
679,2018-08-14 16:09:00,2018-08-14 18:13:00,2018-08-14 18:34:00,low,0.6258926919951767,20.010758532895323,21951.09845986731,567000.4317506219
680,2018-08-14 16:34:00,2018-08-14 18:42:00,2018-08-14 19:05:00,high,0.019453980024972787,20.50843108098513,17675.492212780006,564917.7677504362
681,2018-08-14 17:33:00,2018-08-14 19:38:00,2018-08-14 19:58:00,high,0.9933603767686825,19.577695687576643,18777.762098649913,662624.4995793006
682,2018-08-14 19:36:00,2018-08-14 21:39:00,2018-08-14 22:00:00,low,0.5653622984223814,17.995267581972662,20650.502280704968,672014.9672008863
683,2018-08-14 21:18:00,2018-08-14 23:25:00,2018-08-14 23:48:00,high,1.5178208007480758,19.365674287602168,19410.216100264486,676822.4064945001
684,2018-08-14 23:08:00,2018-08-15 01:16:00,2018-08-15 01:44:00,high,0.48836109180922754,19.272057834569846,20244.58949546747,622233.6908395453
685,2018-08-15 01:01:00,2018-08-15 03:02:00,2018-08-15 03:23:00,high,0.1681550226787544,19.8235495131899,20128.45451864178,571608.4419989786
686,2018-08-15 01:44:00,2018-08-15 03:51:00,2018-08-15 04:14:00,high,0.29066236629410436,19.720825204650726,19936.918753798724,594312.1902623485
687,2018-08-15 02:16:00,2018-08-15 04:25:00,2018-08-15 04:46:00,low,2.0110500085253116,19.37061949094424,19257.795859909787,691857.3547129132
688,2018-08-15 02:35:00,2018-08-15 04:40:00,2018-08-15 05:06:00,low,0.5436448478934826,19.847294864666203,18390.13094987635,639409.1700225499
689,2018-08-15 02:49:00,2018-08-15 04:55:00,2018-08-15 05:17:00,low,1.053217881196888,20.56468018580047,20165.13697829808,600244.1788735486
690,2018-08-15 03:05:00,2018-08-15 05:09:00,2018-08-15 05:33:00,low,0.31289876076782003,21.779735450946003,21084.271941658186,486648.972480251
691,2018-08-15 03:13:00,2018-08-15 05:17:00,2018-08-15 05:46:00,low,0.4603159659026077,19.552265001878542,19646.90625128707,620630.4461590361
692,2018-08-15 03:34:00,2018-08-15 05:41:00,2018-08-15 06:09:00,low,0.8272533171501147,22.097444554985067,20190.35374678935,528690.9709789176
693,2018-08-15 04:03:00,2018-08-15 06:05:00,2018-08-15 06:25:00,medium,0.8424869809975567,20.03659298868863,20386.01829197422,608196.9963103128
694,2018-08-15 06:32:00,2018-08-15 08:37:00,2018-08-15 09:02:00,low,0.1205996904288229,19.188069682990495,18230.22909927379,628317.7735257816
695,2018-08-15 07:10:00,2018-08-15 09:11:00,2018-08-15 09:31:00,high,0.0874781434781266,19.548563568258277,20007.32745975237,570435.7925405934
696,2018-08-15 07:32:00,2018-08-15 09:33:00,2018-08-15 09:55:00,medium,0.12855252280479967,20.385796194700408,20092.763882230727,543513.1780042031
697,2018-08-15 13:21:00,2018-08-15 15:24:00,2018-08-15 15:45:00,high,0.4635299821474554,19.797819289492676,18799.654548523136,628118.3905513189
698,2018-08-15 16:41:00,2018-08-15 18:43:00,2018-08-15 19:07:00,high,0.8749566418340945,20.203766409819448,19218.916101808627,625911.1745965711
699,2018-08-15 19:46:00,2018-08-15 21:46:00,2018-08-15 22:14:00,low,0.5067430477741796,20.769569339397112,20692.642335251192,553376.5119918906
700,2018-08-15 21:48:00,2018-08-15 23:49:00,2018-08-16 00:18:00,medium,1.5735476017622199,19.25743826217909,20653.901943389876,662001.2295046471
701,2018-08-15 23:11:00,2018-08-16 01:18:00,2018-08-16 01:40:00,low,1.5344856470839165,20.47293258936503,21337.234783181506,597877.4124758168
702,2018-08-16 01:46:00,2018-08-16 03:47:00,2018-08-16 04:07:00,low,1.7055863198406844,20.43828597153507,19216.687395833582,644164.5991882881
703,2018-08-16 05:28:00,2018-08-16 07:32:00,2018-08-16 07:54:00,high,0.5117149151916199,19.340973753773937,21137.522870643355,604066.906575773
704,2018-08-16 05:46:00,2018-08-16 07:55:00,2018-08-16 08:15:00,low,0.1647382182874426,20.546243768618496,20678.37095896651,529596.3920957091
705,2018-08-16 07:16:00,2018-08-16 09:18:00,2018-08-16 09:40:00,high,0.7075046168972335,19.723477355932893,19136.746058290883,638145.3229634603
706,2018-08-16 09:15:00,2018-08-16 11:18:00,2018-08-16 11:38:00,medium,0.9413365557580228,19.942471767044058,20658.623271923054,611230.4227416754
707,2018-08-16 09:46:00,2018-08-16 11:53:00,2018-08-16 12:20:00,medium,0.1248350418939951,20.268275910923137,20824.775715657575,530997.9000363282
708,2018-08-16 11:01:00,2018-08-16 13:10:00,2018-08-16 13:34:00,medium,0.9247043602628688,19.54443515337962,20226.218854679926,634819.439947068
709,2018-08-16 16:33:00,2018-08-16 18:39:00,2018-08-16 19:04:00,medium,0.2611278137439899,21.775017184003893,18525.42941744813,544885.5693703787
710,2018-08-16 21:49:00,2018-08-16 23:49:00,2018-08-17 00:17:00,high,0.40199028129525705,20.35719798238669,17639.53139667616,627739.8543338925
711,2018-08-16 22:19:00,2018-08-17 00:19:00,2018-08-17 00:40:00,low,0.18098583867654278,20.265294745991277,21292.670840270715,529838.0399081946
712,2018-08-17 03:34:00,2018-08-17 05:40:00,2018-08-17 06:04:00,low,0.3052512554543992,19.977816531416718,18811.616176617852,609133.5579649479
713,2018-08-17 06:40:00,2018-08-17 08:41:00,2018-08-17 09:06:00,low,0.12298515044469874,20.004075610817484,18625.12804796027,590364.1774285445
714,2018-08-17 07:41:00,2018-08-17 09:42:00,2018-08-17 10:07:00,medium,0.2516225455856872,19.419443308800815,19074.689359225584,619562.17600528
715,2018-08-17 08:16:00,2018-08-17 10:23:00,2018-08-17 10:47:00,medium,0.9361801563168575,20.609933493960444,19987.724101972268,597301.2906619934
716,2018-08-17 09:31:00,2018-08-17 11:32:00,2018-08-17 11:57:00,medium,0.2949408249636144,19.048237184052844,21086.16317072136,599329.3130628209
717,2018-08-17 10:57:00,2018-08-17 13:04:00,2018-08-17 13:26:00,low,0.4800192600558299,20.214570710745953,19207.95720396162,605168.822456478
718,2018-08-17 12:07:00,2018-08-17 14:07:00,2018-08-17 14:33:00,medium,0.20034234952633248,20.341018669677812,20800.027002399846,540394.0546644215
719,2018-08-17 12:07:00,2018-08-17 14:13:00,2018-08-17 14:42:00,medium,0.40850840526310767,19.769035163904796,19935.888972493256,602610.6545904854
720,2018-08-17 14:40:00,2018-08-17 16:43:00,2018-08-17 17:09:00,high,3.0983960722467323,20.812934392295766,20723.33840279553,631802.3589152537
721,2018-08-17 20:30:00,2018-08-17 22:38:00,2018-08-17 23:02:00,high,1.0035220017335915,21.83307669002488,21382.93068473785,519878.0037350153
722,2018-08-17 20:40:00,2018-08-17 22:41:00,2018-08-17 23:10:00,high,0.6061424105558725,20.851200069461694,18416.869495917283,605601.7280824843
723,2018-08-17 23:14:00,2018-08-18 01:23:00,2018-08-18 01:52:00,medium,1.135449620672691,20.24378532355044,19230.88918903443,634260.6378196563
724,2018-08-17 23:37:00,2018-08-18 01:45:00,2018-08-18 02:14:00,medium,0.4873750795976144,20.059556896532467,20529.30966301429,584640.9356892313
725,2018-08-18 00:51:00,2018-08-18 02:56:00,2018-08-18 03:19:00,low,1.480214692127508,20.304413345533902,21611.985446428007,598141.2145672617
726,2018-08-18 03:37:00,2018-08-18 05:43:00,2018-08-18 06:12:00,medium,1.4670475593552907,19.95528614060688,20681.010355507613,629621.3190747419
727,2018-08-18 03:56:00,2018-08-18 06:05:00,2018-08-18 06:34:00,high,0.2242830786413405,19.617164008514106,20029.093293006972,589457.0927243797
728,2018-08-18 13:28:00,2018-08-18 15:29:00,2018-08-18 15:51:00,low,1.2381347280282358,19.872357721498144,18782.83673167154,660056.5307183665
729,2018-08-18 14:57:00,2018-08-18 16:57:00,2018-08-18 17:22:00,high,1.1885330826022464,21.21280823864334,17605.121115816488,633246.0895532189
730,2018-08-18 15:17:00,2018-08-18 17:20:00,2018-08-18 17:41:00,low,0.9856355211254453,21.122722582117408,20762.48082172117,562444.2747298273
